"path","filename","lat","lon","Target_types"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123606228.jpg","FR5300027_HZ1_123606228.jpg",47.5812788888889,-3.12107027777778,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_123637500.jpg","FR5300027_HZ1_123637500.jpg",47.5812951700111,-3.12109174001389,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124009671.jpg","FR5300027_HZ1_124009671.jpg",47.5821722222222,-3.12137861111111,"Not_A_Quadrat"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124143415.jpg","FR5300027_HZ1_124143415.jpg",47.5821772222222,-3.12121416666667,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124208690.jpg","FR5300027_HZ1_124208690.jpg",47.58218,-3.12121194444444,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124231568.jpg","FR5300027_HZ1_124231568.jpg",47.5821902777778,-3.12120416666667,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124255711.jpg","FR5300027_HZ1_124255711.jpg",47.5821858333333,-3.12120777777778,"Sparse_Healthy_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124318720.jpg","FR5300027_HZ1_124318720.jpg",47.5821786111111,-3.12120166666667,"Sparse_Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124718652.jpg","FR5300027_HZ1_124718652.jpg",47.5817086111111,-3.12181472222222,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124747289.jpg","FR5300027_HZ1_124747289.jpg",47.5816947222222,-3.12183305555556,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124809670.jpg","FR5300027_HZ1_124809670.jpg",47.5817052777778,-3.12181694444444,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124835884.jpg","FR5300027_HZ1_124835884.jpg",47.5817016666667,-3.12180194444444,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_124902715.jpg","FR5300027_HZ1_124902715.jpg",47.5816997222222,-3.12181388888889,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125315172.jpg","FR5300027_HZ1_125315172.jpg",47.5812061111111,-3.12242527777778,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125350256.jpg","FR5300027_HZ1_125350256.jpg",47.5812186111111,-3.12245305555556,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125415193.jpg","FR5300027_HZ1_125415193.jpg",47.5812075,-3.12246277777778,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125437215.jpg","FR5300027_HZ1_125437215.jpg",47.5812041666667,-3.12247027777778,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125502884.jpg","FR5300027_HZ1_125502884.jpg",47.5812130555556,-3.12246194444444,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125854193.jpg","FR5300027_HZ1_125854193.jpg",47.5807325,-3.12304138888889,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125920179.jpg","FR5300027_HZ1_125920179.jpg",47.5807419444444,-3.12304166666667,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_125944764.jpg","FR5300027_HZ1_125944764.jpg",47.5807422222222,-3.12304277777778,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130012769.jpg","FR5300027_HZ1_130012769.jpg",47.5807469499722,-3.12303003003056,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130101440.jpg","FR5300027_HZ1_130101440.jpg",47.5807433333333,-3.12305416666667,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_130526643.jpg","FR5300027_HZ1_130526643.jpg",47.5811705555556,-3.12373611111111,"Healthy_Seagrasses"
